status_pedido,nota_fiscal,pedido_id,data_do_pedido,data_de_faturamento,canal_de_vendas,cod_representante,representante,cnpj_pdv,centro_distribuicao,uf_centro_distribuicao,ean,sku_produto,produto,quantidade_solicitada,quantidade_atendida,quantidade_faturada,quantidade_cancelada,preco_unitario_com_imposto,preco_unitario_sem_imposto,desconto_digitado,desconto_aplicado_em_nota,valor_total_solicitado_com_imposto,valor_total_solicitado_sem_imposto,total_atendido_sem_imposto,total_atendido_com_imposto,valor_faturado
Faturado,486263-O4SSN,8704910,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,NAZARIA,MA,7896004729688,10948,Hidroxizina 25 mg Caixa 30 Comprimidos,4,4,4,0,"32,40","28,11","0,00","13,25","129,60","112,43","112,43","129,60","112,43"
Faturado,486263-O4SSN,8704910,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,NAZARIA,MA,7896004715537,10584,Mometasona 1 mg/g Bisnaga 20 g Creme,1,1,1,0,"32,03","13,26","0,00","58,60","32,03","13,26","13,26","32,03","13,26"
Faturado,486263-O4SSN,8704910,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,NAZARIA,MA,7896004750330,11322,Olmesartana + Hidroclorotiazida 20+12.5 mg Caixa 30 Comprimidos Revestidos,3,3,3,0,"47,64","19,18","0,00","59,74","142,92","57,54","57,54","142,92","57,54"
Faturado,486263-O4SSN,8704910,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,NAZARIA,MA,7896004750347,11323,Olmesartana + Hidroclorotiazida 40+12.5 mg Caixa 30 Comprimidos Revestidos,1,1,1,0,"54,28","21,86","0,00","59,72","54,28","21,86","21,86","54,28","21,86"
Faturado,486263-O4SSN,8704910,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,NAZARIA,MA,7896004706313,10271,Prednisona 20 mg Caixa 10 Comprimidos,5,5,5,0,"20,85","4,81","0,00","76,93","104,25","24,05","24,05","104,25","24,05"
Cancelado,,8704911,2026-03-05,,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,MEDCENTRO,TO,7896004711423,10448,Clotrimazol 10 mg/g Bisnaga 35 g Creme Vaginal + 6 Aplicadores,10,0,0,10,"49,34","18,15","0,00","0,00","493,40","181,52","0,00","0,00","0,00"
Cancelado,,8704911,2026-03-05,,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,MEDCENTRO,TO,7896004721903,10806,Dexametasona 1 mg/g Bisnaga 10 g Creme Dermatológico,1,0,0,1,"10,58","3,42","0,00","0,00","10,58","3,42","0,00","0,00","0,00"
Cancelado,,8704911,2026-03-05,,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,MEDCENTRO,TO,7896004705057,10216,Diclofenaco Dietilamônio 11.6 mg/g Bisnaga 60 g Gel,2,0,0,2,"13,88","9,13","0,00","0,00","27,76","18,25","0,00","0,00","0,00"
Cancelado,,8704911,2026-03-05,,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,MEDCENTRO,TO,7896004703732,10169,Sulfametoxazol+Trimetoprima 200+40mg/5ml Frasco 100 ml Susp. Oral + Copo,3,0,0,3,"14,83","5,32","0,00","0,00","44,49","15,95","0,00","0,00","0,00"
Faturado,564247-KFL4M,8704922,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,PANPHARMA,GO,7896004712147,10482,Dexametasona 4 mg Caixa 10 Comprimidos,5,5,5,0,"12,54","4,72","0,00","64,35","62,70","23,61","23,61","62,70","22,35"
Faturado,41302010-972G7,8704964,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,PROFARMA,DF,7896004727776,10915,Amitriptilina 25 mg Caixa 30 Comprimidos Revestidos,4,4,4,0,"17,71","5,40","0,00","69,51","70,84","21,60","21,60","70,84","21,60"
Faturado,41302010-972G7,8704964,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,PROFARMA,DF,7896004705873,10244,Atenolol 50 mg Caixa 30 Comprimidos,2,2,2,0,"20,56","3,76","0,00","81,73","41,12","7,51","7,51","41,12","7,51"
Faturado,41302010-972G7,8704964,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,PROFARMA,DF,7896004718460,10037,Cetoconazol 20 mg/g Bisnaga 30 g Creme,10,10,10,0,"24,89","7,09","0,00","71,52","248,90","70,89","70,89","248,90","70,89"
Faturado,41302010-972G7,8704964,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,PROFARMA,DF,7896004700533,11026,Enalapril 10 mg Caixa 30 Comprimidos,1,1,1,0,"18,86","2,76","0,00","85,38","18,86","2,76","2,76","18,86","2,76"
Faturado,41302010-972G7,8704964,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,PROFARMA,DF,7896004703596,10161,Paracetamol 750 mg Caixa 20 Comprimidos Revestidos,10,10,10,0,"17,96","6,82","0,00","62,02","179,60","68,21","68,21","179,60","68,21"
Faturado,41302010-972G7,8704964,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000284,PROFARMA,DF,7896004715711,10552,Timolol 5 mg/ml Frasco 5 ml Solução Oftálmica,2,2,2,0,"11,56","3,96","0,00","65,72","23,12","7,93","7,93","23,12","7,93"
Faturado,486281-VN9RV,8705047,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000365,NAZARIA,MA,7896004723020,10833,Ácido Tranexâmico 250 mg Caixa 12 Comprimidos,4,4,4,0,"42,93","36,51","0,00","14,95","171,72","146,05","146,05","171,72","146,05"
Faturado,486281-VN9RV,8705047,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000365,NAZARIA,MA,7896004729688,10948,Hidroxizina 25 mg Caixa 30 Comprimidos,5,5,5,0,"32,40","28,11","0,00","13,25","162,00","140,54","140,54","162,00","140,54"
Faturado,564053-GLPQK,8705060,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000365,PANPHARMA,GO,7896004712147,10482,Dexametasona 4 mg Caixa 10 Comprimidos,2,2,2,0,"12,54","4,72","0,00","64,35","25,08","9,44","9,44","25,08","8,94"
Faturado parcial,41256010-8L1C1,8705081,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000365,PROFARMA,DF,7896004722122,10815,Aceclofenaco 100 mg Caixa 12 Comprimidos Revestidos,2,2,2,0,"37,36","9,50","0,00","74,56","74,72","19,01","19,01","74,72","19,01"
Faturado parcial,41256010-8L1C1,8705081,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000365,PROFARMA,DF,7896004731308,10980,Carvedilol 12.5 mg Caixa 30 Comprimidos,1,0,0,1,"52,59","6,30","0,00","0,00","52,59","6,30","0,00","0,00","0,00"
Faturado parcial,41256010-8L1C1,8705081,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000365,PROFARMA,DF,7896004703565,10160,Dexametasona 0.1 mg/ml Frasco 120 ml Elixir + Copo Dosador,2,2,2,0,"15,40","5,37","0,00","65,16","30,80","10,73","10,73","30,80","10,73"
Faturado parcial,41256010-8L1C1,8705081,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000365,PROFARMA,DF,7896004706795,10302,Losartana Potássica 50 mg Caixa 30 Comprimidos Revestidos,1,1,1,0,"16,31","1,84","0,00","88,71","16,31","1,84","1,84","16,31","1,84"
Faturado parcial,41256010-8L1C1,8705081,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000365,PROFARMA,DF,7896004742199,11190,Tibolona 2.5 mg Caixa 30 Comprimidos,1,1,1,0,"64,24","26,83","0,00","58,23","64,24","26,83","26,83","64,24","26,83"
Faturado,41445010-MA6F1,8705159,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,PROFARMA,DF,7896004718828,10646,Alprazolam 1 mg Caixa 30 Comprimidos,4,4,4,0,"23,49","4,45","0,00","81,07","93,96","17,79","17,79","93,96","17,79"
Faturado,41445010-MA6F1,8705159,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,PROFARMA,DF,7896004729442,10944,Atorvastatina Cálcica 40 mg Caixa 30 Comprimidos Revestidos,3,3,3,0,"131,16","23,27","0,00","82,26","393,48","69,80","69,80","393,48","69,80"
Faturado,41445010-MA6F1,8705159,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,PROFARMA,DF,7896004759845,11521,Sertralina 50 mg Caixa 30 Comprimidos Revestidos,3,3,3,0,"76,14","8,82","0,00","88,42","228,42","26,45","26,45","228,42","26,45"
Faturado,41445010-MA6F1,8705159,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,PROFARMA,DF,7896004742199,11190,Tibolona 2.5 mg Caixa 30 Comprimidos,5,5,5,0,"64,24","26,83","0,00","58,23","321,20","134,17","134,17","321,20","134,17"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004710891,10425,Ácido Acetilsalicílico 100 mg Caixa 30 Comprimidos,2,2,2,0,"10,61","8,02","0,00","24,43","21,22","16,04","16,04","21,22","16,04"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004718804,10645,Alprazolam 0.50 mg Caixa 30 Comprimidos,2,2,2,0,"11,98","2,98","0,00","75,10","23,96","5,97","5,97","23,96","5,97"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004727776,10915,Amitriptilina 25 mg Caixa 30 Comprimidos Revestidos,5,5,5,0,"17,71","4,99","0,00","71,84","88,55","24,94","24,94","88,55","24,94"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004709567,10382,Amitriptilina 75 mg Caixa 30 Comprimidos Revestidos,1,1,1,0,"56,49","17,25","0,00","69,47","56,49","17,25","17,25","56,49","17,25"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004727882,10917,Bromoprida 10 mg Caixa 20 Cápsulas,3,3,3,0,"24,46","8,48","0,00","65,35","73,38","25,43","25,43","73,38","25,43"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004701233,10089,Bromoprida 4 mg/ml Frasco 20 ml Gotas,1,1,1,0,"17,66","5,16","0,00","70,78","17,66","5,16","5,16","17,66","5,16"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004718460,10037,Cetoconazol 20 mg/g Bisnaga 30 g Creme,3,3,3,0,"24,89","6,52","0,00","73,82","74,67","19,55","19,55","74,67","19,55"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004700984,10083,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,4,4,4,0,"57,05","20,86","0,00","63,43","228,20","83,45","83,45","228,20","83,45"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004712932,10517,Clonazepam 2.5 mg/ml Frasco 20 ml Gotas,5,5,5,0,"14,28","4,71","0,00","66,99","71,40","23,57","23,57","71,40","23,57"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004742076,11188,Esomeprazol Magnésico 40 mg Caixa 28 Comprimidos Revestidos Lib. Retardada,2,2,2,0,"223,95","45,44","0,00","79,71","447,90","90,88","90,88","447,90","90,88"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004703343,10142,Fluconazol 150 mg Caixa 2 Cápsulas,10,10,10,0,"18,79","6,07","0,00","67,70","187,90","60,69","60,69","187,90","60,69"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004724577,10867,Gliclazida 30 mg Caixa 60 Comprimidos de Liberação Prolongada,1,1,1,0,"33,05","17,34","0,00","47,52","33,05","17,34","17,34","33,05","17,34"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004708058,10346,Itraconazol 100 mg Caixa 4 Cápsulas,2,0,0,2,"44,36","5,15","0,00","0,00","88,72","10,31","0,00","0,00","0,00"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004787725,37193,Naratriptana 2.5 mg Caixa 4 Comprimidos Revestidos,1,1,1,0,"13,58","7,66","0,00","43,57","13,58","7,66","7,66","13,58","7,66"
Faturado parcial,357481-V2GIB,8705160,2026-03-05,2026-03-06,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,MEDCENTRO,TO,7896004767130,11673,Zolpidem 10 mg Caixa 30 Comprimidos Revestidos,2,2,2,0,"60,40","5,25","0,00","91,30","120,80","10,51","10,51","120,80","10,51"
Faturado,564018-BA4RD,8705169,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,PANPHARMA,GO,7896004731285,10978,Carvedilol 6.25 mg Caixa 30 Comprimidos,2,2,2,0,"45,41","5,84","0,00","89,15","90,82","11,67","11,67","90,82","9,85"
Faturado,564018-BA4RD,8705169,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,PANPHARMA,GO,7896004703275,10132,Cefadroxila 500 mg Caixa 8 Cápsulas,2,2,2,0,"52,40","14,58","0,00","74,17","104,80","29,17","29,17","104,80","27,07"
Faturado,564018-BA4RD,8705169,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,PANPHARMA,GO,7896004712147,10482,Dexametasona 4 mg Caixa 10 Comprimidos,1,1,1,0,"12,54","4,72","0,00","64,35","12,54","4,72","4,72","12,54","4,47"
Faturado,564018-BA4RD,8705169,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000446,PANPHARMA,GO,7896004771403,11797,Nebivolol 5 mg Caixa 60 Comprimidos,2,2,2,0,"93,85","32,29","0,00","67,59","187,70","64,59","64,59","187,70","60,83"
Faturado,564051-53PPL,8705207,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,PANPHARMA,GO,7896004792309,37364,Lisdexanfetamina 70 mg Caixa 30 Cápsulas,1,1,1,0,"294,76","168,01","43,00","45,00","294,76","168,01","168,01","294,76","162,12"
Faturado,564051-53PPL,8705207,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,PANPHARMA,GO,7896004704036,10177,Nimesulida 100 mg Caixa 12 Comprimidos,4,4,4,0,"16,86","2,05","0,00","89,84","67,44","8,20","8,20","67,44","6,85"
Faturado,564051-53PPL,8705207,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,PANPHARMA,GO,7896004705989,10254,Pantoprazol 20 mg Caixa 28 Comprimidos Revestidos Lib. Retardada,3,3,3,0,"24,84","4,97","80,00","82,00","74,52","14,90","14,90","74,52","13,41"
Faturado,564051-53PPL,8705207,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,PANPHARMA,GO,7896004773339,11879,Pregabalina 75 mg Caixa 30 Cápsulas,4,4,4,0,"82,61","8,01","90,30","92,30","330,44","32,05","32,05","330,44","25,44"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004739588,11144,Bisoprolol 5 mg Caixa 30 Comprimidos Revestidos,4,4,4,0,"47,29","23,29","0,00","50,75","189,16","93,16","93,16","189,16","93,16"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004718460,10037,Cetoconazol 20 mg/g Bisnaga 30 g Creme,1,1,1,0,"24,89","6,52","0,00","73,82","24,89","6,52","6,52","24,89","6,52"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004700984,10083,Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa,5,0,0,5,"57,05","20,86","0,00","0,00","285,25","104,32","0,00","0,00","0,00"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004779713,11974,Dienogeste 2 mg Caixa 30 Comprimidos,4,4,4,0,"61,20","14,98","0,00","75,53","244,80","59,90","59,90","244,80","59,90"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004782546,11964,Dipirona Monoidratada 1 g Caixa 10 Comprimidos,4,4,4,0,"18,36","7,08","0,00","61,46","73,44","28,30","28,30","73,44","28,30"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004703398,10145,Dipirona Monoidratada 500 mg Display 240 Comprimidos,8,8,8,0,"177,34","49,27","0,00","72,22","1418,72","394,12","394,12","1418,72","394,12"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004718446,10039,Dipirona Monoidratada 500 mg/ml Frasco 20 ml Gotas,4,4,4,0,"12,84","3,83","0,00","70,14","51,36","15,34","15,34","51,36","15,34"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004706405,10282,Finasterida 1 mg Caixa 30 Comprimidos Revestidos,2,0,0,2,"62,26","13,35","0,00","0,00","124,52","26,71","0,00","0,00","0,00"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004706795,10302,Losartana Potássica 50 mg Caixa 30 Comprimidos Revestidos,25,25,25,0,"16,31","1,61","0,00","90,12","407,75","40,29","40,29","407,75","40,29"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004749358,11308,Pantoprazol 40 mg Caixa 42 Comprimidos Revestidos Lib. Retardada,1,1,1,0,"58,08","10,54","0,00","81,86","58,08","10,54","10,54","58,08","10,54"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004733234,11095,Prednisolona 20 mg Caixa 10 Comprimidos,1,1,1,0,"17,54","5,37","0,00","69,40","17,54","5,37","5,37","17,54","5,37"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004759593,11512,Sertralina 100 mg Caixa 30 Comprimidos Revestidos,1,1,1,0,"163,33","15,94","0,00","90,24","163,33","15,94","15,94","163,33","15,94"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004710761,10420,Sinvastatina 20 mg Caixa 30 Comprimidos Revestidos,10,10,10,0,"39,31","4,06","0,00","89,66","393,10","40,65","40,65","393,10","40,65"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004711744,10462,Tramadol 50 mg Caixa 10 Cápsulas,4,4,4,0,"26,53","5,69","0,00","78,54","106,12","22,77","22,77","106,12","22,77"
Faturado parcial,486376-8H1FQ,8705250,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,NAZARIA,MA,7896004728612,10931,Venlafaxina 150 mg Caixa 30 Cápsulas de Liberação Prolongada,2,2,2,0,"154,39","34,92","0,00","77,38","308,78","69,85","69,85","308,78","69,85"
Faturado,41288010-VHV1R,8705251,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,PROFARMA,DF,7896004706900,10320,Cetorolaco 5 mg/ml Frasco 5 ml Solução Oftálmica,3,3,3,0,"43,48","32,01","0,00","26,38","130,44","96,03","96,03","130,44","96,03"
Faturado,41288010-VHV1R,8705251,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,PROFARMA,DF,7896004728858,10939,Rosuvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos,2,2,2,0,"158,01","11,57","0,00","92,68","316,02","23,13","23,13","316,02","23,13"
Faturado,41288010-VHV1R,8705251,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,PROFARMA,DF,7896004701035,10090,Terbinafina 10 mg/g Bisnaga 20 g Creme,2,2,2,0,"32,55","19,05","0,00","41,47","65,10","38,10","38,10","65,10","38,10"
Faturado,41288010-VHV1R,8705251,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000527,PROFARMA,DF,7896004742199,11190,Tibolona 2.5 mg Caixa 30 Comprimidos,2,2,2,0,"64,24","26,83","0,00","58,23","128,48","53,67","53,67","128,48","53,67"
Faturado parcial,486327-7AUX7,8705302,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000608,NAZARIA,MA,7896004723020,10833,Ácido Tranexâmico 250 mg Caixa 12 Comprimidos,1,1,1,0,"42,93","36,51","0,00","14,95","42,93","36,51","36,51","42,93","36,51"
Faturado parcial,486327-7AUX7,8705302,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000608,NAZARIA,MA,7896004700458,11037,Amoxicilina 250mg/5ml Frasco 150 ml Pó Para Suspensão Oral + Copo,1,1,1,0,"25,69","9,76","0,00","62,01","25,69","9,76","9,76","25,69","9,76"
Faturado parcial,486327-7AUX7,8705302,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000608,NAZARIA,MA,7896004739595,11145,Bisoprolol 10 mg Caixa 30 Comprimidos Revestidos,2,2,2,0,"103,01","27,50","0,00","73,30","206,02","55,01","55,01","206,02","55,01"
Faturado parcial,486327-7AUX7,8705302,2026-03-05,2026-03-05,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,33659604000608,NAZARIA,MA,7896004722160,10817,Bisoprolol 1.25 mg Caixa 30 Comprimidos Revestidos,3,0,0,3,"64,59","18,07","0,00","0,00","193,77","54,20","0,00","0,00","0,00"
